Order_Date,Full_Date,Numeric_Date,Event_Type,Event_Mag,Rel,SITE_NAME,POINT_X,POINT_Y,Damage,Damage_Val,Causalties_Val,EMS98_Value,EMS98_Num,MSK_Value,MSK_Num,Other_Intensity,Total_Bld,Damaged_Bld,Total_Pop,Casualties,Injuries,Description
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Salamiyah,37.06000000,34.99000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Aleppo,37.15000000,36.21000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Towers, Wall"
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Jerusalem,35.23371042,31.77430227,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Byblus,35.64000000,34.11000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Nisfin (U),33.65082151,33.05128774,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Azaz,37.05000000,36.58000000,3,Moderate,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Antakya,36.16000000,36.20000000,3,Moderate,"Few casualties

",U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Latakia,35.77000000,35.51000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Beirut,35.48000000,33.89000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Sidon,35.37000000,33.56000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Tyre,35.21000000,33.26000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Akko,35.07000000,32.92000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Damascus,36.29000000,33.51000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: damascus mosque
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Hr,Baalbeq,36.20000000,34.00000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: BaalBek mosque
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Pr,Harran,39.03000000,36.87000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Pr,Al-Rahba,35.72000000,31.35000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Pr,Ararat,44.28000000,39.70000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1157 Aug 12 (night),1157.70000000,FMA,7.20000000,Pr,Cyprus (A),33.10000000,34.98000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
199,1157 Aug (night) 13,1157.80000000,A,NULL,Hr,Shaizar,36.56000000,35.25000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,1157 August 16 (night) - 19,1157.90000000,A,NULL,Mr,Apamea,36.39000000,35.41000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,1157 August 16 (night) - 19,1157.90000000,A,NULL,Mr,Hamma,36.75000000,35.13000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,1157 August 16 (night) - 19,1157.90000000,A,NULL,Mr,Massyaf,36.33000000,35.06000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,1157 August 16 (night) - 19,1157.90000000,A,NULL,Hr,Damascus,36.29000000,33.51000000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
201,1157 Sep 6,1157.92000000,S,NULL,Mr,Tayma,36.75000000,32.84000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
201,1157 Sep 6,1157.92000000,S,NULL,Hr,Damascus,36.29000000,33.51000000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
202,1157 Oct 30,1157.93000000,MA,NULL,Hr,Hamma,36.75000000,35.13000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
202,1157 Oct 30,1157.93000000,MA,NULL,Hr,Aleppo,37.15000000,36.21000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
203,1157 Nov 14,1157.94000000,A,NULL,Mr,Damascus,36.29000000,33.51000000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
204,1157 Dec 13,1157.95000000,A,NULL,Hr,Damascus,36.29000000,33.51000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
205,1157 Dec 26,1157.96000000,A,NULL,Mr,Damascus,36.29000000,33.51000000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
206,1157 Dec 28,1157.97000000,A,4.50000000,Hr,Damascus,36.29000000,33.51000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207,1158 Jan (eve/night) 2,1158.00000000,C,NULL,Hr,Damascus,36.29000000,33.51000000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
208,1158 Apr 4,1158.20000000,S,NULL,Pr,Aleppo,37.15000000,36.21000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Buidings, walls and Citadel"
209,1158 Apr 24,1158.30000000,A,4.50000000,Mr,Damascus,36.29000000,33.51000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
210,1158  < Jul 1,1158.40000000,S,NULL,Pr,Aleppo,37.15000000,36.21000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
210,1158  < Jul 1,1158.40000000,S,NULL,Pr,Hamma,36.75000000,35.13000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
211,1158 Aug 20 (dawn/midday),1158.50000000,S,4.50000000,Mr,Damascus,36.29000000,33.51000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
213,1158 Oct-1159 Sep,1158.70000000,MA,NULL,Pr,Jabalah,35.92000000,35.35000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
214,1159 Jan 23 (dawn),1159.00000000,MA,NULL,Mr,Damascus,36.29000000,33.51000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
215,1159 Apr 12-13,1159.20000000,C,NULL,Mr,Damascus,36.29000000,33.51000000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
216,1159 May 8,1159.30000000,C,NULL,Mr,Damascus,36.29000000,33.51000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
217,1160,1160.00000000,U,NULL,U,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Probably False event
218,1162 Aug,1162.00000000,S,NULL,Mr,Antakya,36.16000000,36.20000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,1162 Aug,1162.00000000,S,NULL,Mr,Balis,36.40000000,35.79000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,1162 Aug,1162.00000000,S,NULL,Mr,Edessa,38.80000000,37.15000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,1162 Aug,1162.00000000,S,NULL,Pr,Nisibin,37.06000000,36.38000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Vr,Hamma,36.75000000,35.13000000,5,Severe,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Walls, Citadel"
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Vr,Barin,36.41000000,34.93000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: Citadel
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Vr,Safitta Castle,36.11000000,34.81000000,5,Severe,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Vr,Hish Al-Akrad,36.28000000,34.75000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Citadel, Walls"
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Vr,Homs,36.71000000,34.73000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Walls, Citadel"
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Mr,Arqa,36.03000000,34.51000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: Castle
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Baalbeq,36.20000000,34.00000000,4,Heavy,"Few casualties

",U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"walls, Citadel"
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Jabalah,35.92000000,35.35000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Baniyas [IL],35.61000000,33.24000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Pr,Al-Marqab Citadel,35.93000000,35.14000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Tripoli,35.83000000,34.43000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Castle, the Great church"
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Mr,Byblus,35.64000000,34.11000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Damascus,36.29000000,33.51000000,3,Moderate,"Few casualties

",U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: the Great mosque
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Aleppo,37.15000000,36.21000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: Citadel
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Pr,Harim,36.51000000,36.20000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Antakya,36.16000000,36.20000000,4,Heavy,"Few casualties

",U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Cathedral Church of St. Peter, St. Comma Church"
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Pr,Latakia,35.77000000,35.51000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Pr,Hunin Castle,35.56000000,33.23000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Pr,Tyre,35.21000000,33.26000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Pr,Akko,35.07000000,32.92000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: Castle
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Nazareth,35.29000000,32.70000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Hr,Edessa,38.80000000,37.15000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Mr,Nisibin,37.06000000,36.38000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Pr,Qusayr [TR],36.18000000,36.05000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: Castle
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Pr,Baghras,36.21000000,36.38000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Mr,Samosata,38.46000000,37.57000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Mr,Mardin,40.73000000,37.31000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Mr,Singar,41.86000000,36.31000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Mr,Mosul,43.13000000,36.34000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1170 Jun 29 (0345),1170.00000000,FM,7.30000000,Mr,Al-Harin,36.33000000,35.11000000,5,Severe,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Meghraoui et al. 2003;
220,1181 Feb 25,1181.00000000,S,NULL,Pr,Aleppo,37.15000000,36.21000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage to Halleb and Surrounding villages
221,1201 Jun 2,1201.00000000,U,NULL,U,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Probably False event
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Pr,Batun (U),33.65082151,33.05128774,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Mr,Safitta Castle,36.11000000,34.81000000,3,Moderate,U,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Damage to the Castle (KM2)
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Tyre,35.21000000,33.26000000,5,Severe,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Akko,35.07000000,32.92000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Royal Palace, the walls"
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Samaria,35.29000000,32.42000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Hauran,36.49000000,32.75000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,most of the towns were so badly damaged
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Safa,35.52000000,32.43000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Hunin Castle,35.56000000,33.23000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Baniyas [IL],35.61000000,33.24000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Tebnine,35.40000000,33.19000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Busra,36.48000000,32.51000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,village near Busra
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Nablus,35.25000000,32.21000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Tiberias - Southern Gate,29.75160000,33.67970000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Jerusalem,35.23371042,31.77430227,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Damascus,36.29000000,33.51000000,4,Heavy,"Few casualties

",U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"near the citadel, the Umayed mosque, the Jirun (eastern) gate, Kallasa mosque, Nur ed Din Hospital"
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Byblus,35.64000000,34.11000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Hr,Beirut,35.48000000,33.89000000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Mt. Lebanon (A),35.71000000,33.50000000,0,None,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Baalbeq,36.20000000,34.00000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Tripoli,35.83000000,34.43000000,3,Moderate,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Arqa,36.03000000,34.51000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Unknown,33.65082151,33.05128774,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Test,NULL,NULL,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Al-Marqab Citadel,35.93000000,35.14000000,4,Heavy,U,8-9,8.50000000,8,8.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"The azimuth of displacement is NE-SW for the older damages of the Crusader period (A.D. 1170–1285), possibly related to the A.D. 1202 earthquake. The earthquake produced at least VIII intensity on the MSK scale at AlMarqab, which is higher than previously considered (KM)"
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Hish Al-Akrad,36.28000000,34.75000000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Barin,36.41000000,34.93000000,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Tartus,35.88000000,34.88000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Homs,36.71000000,34.73000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: castle watchtower
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Hamma,36.75000000,35.13000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: the castle
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Aleppo,37.15000000,36.21000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Antakya,36.16000000,36.20000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Mesopotamia (A),41.36000000,34.60000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Akhlat,34.97000000,37.52000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Qus,32.76000000,25.93000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Cairo,31.20000000,30.04000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Nile Delta (A),31.42000000,30.89000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Alexandria,29.89000000,31.20000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Cyprus (A),33.10000000,34.98000000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Vr,Syria (A),37.03000000,34.93000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Mr,Miʿilyā,35.25706604,33.02771860,4,Heavy,U,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Archaeological remains show that it was severe–violent with high intensity, probably VIII+ (KH)"
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Mr,Tel Ateret,35.62773538,33.00463080,4,Heavy,U,10-11,10.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Following excavations in Tell Ateret of EMK
222,1202 May 20 (0240),1202.00000000,MA,7.50000000,Mr,Kh. el-Manhata,35.23000000,33.04000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Reference: Khamisy, R. (2017). Archaeological remains of the 1202 earthquake in the Frankish village of Tarphile/Khirbat al-Man?ata. Levant, 49(3), 333-341."
223,1212 May 01,1212.00000000,FMA,6.70000000,Hr,Al-Shaubak,35.56000000,30.53000000,3,Moderate,"Few casualties

",U,-1.00000000,U,-1.00000000,VIII (MCS),NULL,NULL,NULL,NULL,NULL,NULL
223,1212 May 01,1212.00000000,FMA,6.70000000,Hr,Karak,35.70000000,31.17000000,3,Moderate,"Few casualties

",U,-1.00000000,U,-1.00000000,VIII (MCS),NULL,NULL,NULL,NULL,NULL,NULL
223,1212 May 01,1212.00000000,FMA,6.70000000,Hr,Elat,34.95000000,29.55000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,IX-X (MCS),NULL,NULL,NULL,NULL,NULL,NULL
